stid,ok,name,start_date,end_date,lat,lon,heigh,height2,type,disappear_time,remark,gjjhzh_194_remark,ybzh_2170_remark,,,,红色112
54620,河北,蠡县,198101,201012,38.48333333,115.5666667,18.5,19.7,,,,,一般站,,,,
54621,河北,深泽,198101,201012,38.18333333,115.1833333,38.1,39.3,,,,,一般站,,,,
54622,天津,津南,198101,201012,38.98333333,117.3666667,3.7,3.9,,,,,一般站,,,,
54623,天津,塘沽,195401,200012,39.05,117.7166667,4.8,5.7,基本站,,,,一般站,,,,
54624,河北,黄骅,196001,200012,38.4,117.3166667,4.5,6,基本站,,缺199401,,一般站,,,,
54626,河北,肃宁,198101,201012,38.41666667,115.8166667,13.9,15.1,,,,,一般站,,,,
54627,河北,盐山,198101,201012,38.03333333,117.2333333,8.2,9.4,,,,,一般站,,,,
54628,河北,海兴,198101,201012,38.15,117.4833333,6.4,7.6,,,,,一般站,,,,
54631,河北,广宗,198101,201012,37.06666667,115.15,32.4,33.6,,,,,一般站,,,,
54632,河北,平乡,198101,201012,37.06666667,115.0333333,34,35.2,,,,,一般站,,,,
54633,河北,新河,198101,201012,37.51666667,115.2333333,26.3,27.5,,,,,一般站,,,,
54636,河北,雄县,198101,201012,39.01666667,116.1,11.1,12.2,,,,,一般站,,,,
54640,河北,鸡泽,198101,201012,36.91666667,114.8666667,36,37.2,,,,,一般站,,,,
54644,河北,孟村,198101,201012,38.05,117.1166667,10.5,11.7,,,,,一般站,,,,
54645,天津,大港,198601,201012,38.85,117.4666667,2.2,3.4,,,,,一般站,,,,
54662,辽宁,大连,195101,201207,38.9,121.6333333,91.5,92.5,基准站,,1993年改基准站,国际交换站,一般站,,,,
54700,河北,武强,198101,201012,38.03333333,115.9333333,16.2,17.4,,,,,一般站,,,,
54701,河北,辛集,198101,201012,37.93333333,115.2,35.9,36.9,,,,,一般站,,,,
54702,河北,衡水,198101,201012,37.73333333,115.7,20.7,21.9,,,,,一般站,,,,
54703,河北,武邑,198101,201012,37.8,115.8833333,21.3,22.5,,,,,一般站,,,,
54704,河北,冀州,198101,201012,37.51666667,115.5666667,24.8,26,,,,,一般站,,,,
54705,河北,南宫,195801,200012,37.36666667,115.3833333,27.4,28.6,基本站,,,,一般站,,,,
54706,河北,清河,198101,201012,37.08333333,115.0666667,31.5,32.7,,,,,一般站,,,,
54707,河北,故城,198101,201012,37.35,115.9833333,27.4,28.6,,,,,一般站,,,,
54708,河北,枣强,198101,201012,37.05,115.7333333,23.6,24.7,,,,,一般站,,,,
54709,山东,武城,198101,201012,37.21666667,116.0666667,25.7,26.9,,,,,一般站,,,,
54710,河北,阜城,198101,201012,37.86666667,116.0166667,18.6,19.8,,,,,一般站,,,,
54711,河北,景县,198101,201012,37.7,116.2833333,18.3,19.5,,,,,一般站,,,,
54712,山东,临邑,198101,201012,37.2,116.8166667,18.5,19.7,,,,,一般站,,,,
54713,河北,东光,198101,201012,37.88333333,116.5333333,14.4,15.6,,,,,一般站,,,,
54714,山东,德州,195101,199412,37.45,116.0333333,23.6,24.8,一般站,,1995年业务由54715代替,,一般站,,,,
54715,山东,陵县,199501,200012,37.31666667,116.5666667,18.6,22.8,基本站,,,,一般站,,,,
54716,山东,宁津,198101,201012,37.06666667,116.8,16.3,17.5,,,,,一般站,,,,
54717,河北,吴桥,198101,201012,37.63333333,116.4,17.1,18.3,,,,,一般站,,,,
54719,河北,南皮,198101,201012,38.03333333,116.6833333,11.1,12.3,,,,,一般站,,,,
54722,山东,无棣,198101,201012,37.75,117.6333333,6.8,8,,,,,一般站,,,,
54723,山东,阳信,198101,201012,37.65,117.5666667,10.1,11.2,,,,,一般站,,,,
54724,山东,商河,198101,201012,37.31666667,117.1333333,14.8,15.9,,,,,一般站,,,,
54725,山东,惠民,195101,201207,37.05,117.5333333,11.7,12.9,基准站,,1994年改基准站,国际交换站,一般站,,,,
54726,山东,乐陵,198101,201012,37.7,117.1833333,11.5,12.7,,,,,一般站,,,,
54727,山东,章丘,198101,201012,36.68333333,117.55,121.8,123,,,,,一般站,,,,
54728,山东,庆云,198101,201012,37.76666667,117.3833333,8.4,9.6,,,,,一般站,,,,
54729,山东,高青,198101,201012,37.01666667,117.8666667,11.5,12.5,,,,,一般站,,,,
54734,山东,滨州,198101,201012,37.35,118,12.2,13.4,,,,,一般站,,,,
54736,山东,羊角沟,195401,200012,37.43333333,118.0666667,6,9.2,基本站,,,,一般站,,,,
54744,山东,垦利,198101,201012,37.58333333,118.55,8.5,9.8,,,,,一般站,,,,
54749,山东,莱州,198101,201012,37.18333333,119.95,48.4,48.9,,,,,一般站,,,,
54751,山东,长岛,196101,200012,37.93333333,120.7333333,39.7,43,基本站,,,,一般站,,,,
54752,山东,蓬莱,198101,201012,37.8,120.7666667,60.7,61.8,,,,,一般站,,,,
54753,山东,龙口,195701,200012,37.63333333,120.0333333,4.8,5.7,基准站,,1988年改基准站,,一般站,,,,
54755,山东,招远,198101,201012,37.03333333,120.3833333,117.8,118.7,,,,,一般站,,,,
54759,山东,栖霞,198101,201012,37.31666667,120.85,205.5,190.1,,,,,一般站,,,,
54764,山东,福山,199502,200012,37.48333333,121.2333333,53.9,55.2,基本站,,,,一般站,,,,
54765,山东,烟台,195101,199112,37.48333333,121.4333333,82,83,一般站,,1992年业务由54764代替,,一般站,,,,
54774,山东,威海,195901,200012,37.46666667,122.1333333,65.4,61.3,基本站,,缺196201-196312,,,,,,
54776,山东,成山头,195201,201207,37.4,122.7,47.7,46.4,基本站,,,国际交换站,一般站,,,,
54777,山东,文登,198101,201012,37.2,122.0666667,118,119.2,,,,,一般站,,,,
54800,河北,威县,198101,201012,37,115.25,33.3,34.5,,,,,一般站,,,,
54801,河北,临西,198101,201012,36.85,115.4833333,35.3,36.5,,,,,一般站,,,,
54802,山东,临清,198101,201012,36.81666667,115.7333333,34,34.9,,,,,一般站,,,,
54804,河北,大名,198101,201012,36.3,115.1333333,44.9,46,,,,,一般站,,,,
54806,山东,聊城,198101,201012,36.41666667,115.9666667,33,34.3,,,,,一般站,,,,
54807,山东,阳谷,198101,201012,36.15,115.7666667,41.2,42.5,,,,,一般站,,,,
54808,山东,朝阳,195701,200012,36.23333333,115.6333333,37.8,39.1,基准站,,1990年改基准站,,一般站,,,,
54809,河北,馆陶,198101,201012,36.55,115.2833333,41.3,42.5,,,,,一般站,,,,
54812,山东,齐河,198101,201012,36.78333333,116.75,22.7,23.9,,,,,一般站,,,,
54814,山东,茌平,198101,201012,36.53333333,116.25,29.7,30.9,,,,,一般站,,,,
54815,山东,东阿,198101,201012,36.38333333,116.2666667,31.4,32.6,,,,,一般站,,,,
54816,山东,长清,198101,201012,36.51666667,116.8,98.9,100.1,,,,,一般站,,,,
54817,河南,台前,198101,201012,35.98333333,115.8666667,42.1,43.1,,,,,一般站,,,,
54818,山东,平阴,198101,201012,36.25,116.4166667,79.9,81,,,,,一般站,,,,
54819,山东,肥城,198101,201012,36.18333333,116.8,113.6,114.9,,,,,一般站,,,,
54820,河北,邱县,198101,201012,36.81666667,115.0166667,36.7,37.9,,,,,一般站,,,,
54821,山东,济阳,198101,201012,37,117.2,20.4,21.6,,,,,一般站,,,,
54822,山东,邹平,198101,201012,36.86666667,117.7333333,47.4,48.6,,,,,一般站,,,,
54823,山东,济南,195101,201207,36.6,117,170.3,171.2,基本站,,,国际交换站,一般站,,,,
54824,山东,淄川,199501,200012,36.63333333,117.95,95,95.3,基本站,,,,一般站,,,,
54825,山东,博山,198101,201012,36.51666667,117.85,189.7,190.9,,,,,一般站,,,,
54826,山东,泰山,195401,200012,36.25,117.1,1533.7,1536.5,基本站,,,,一般站,,,,
54827,山东,泰安,195101,199112,36.01666667,117.15,128.6,129.8,一般站,,1992年改一般站,,一般站,,,,
54828,山东,莱芜,198101,201012,36.23333333,117.6833333,229.3,228.6,,,,,一般站,,,,
54829,山东,周村,198101,201012,36.76666667,117.8666667,85.7,86.7,,,,,一般站,,,,
54830,山东,淄博,195103,199412,36.81666667,117.9333333,34.4,35.3,一般站,,1995年业务由54824代替,,一般站,,,,
54831,山东,青州,198101,201012,36.65,118.05,102.5,103.7,,,,,一般站,,,,
54832,山东,寿光,198101,201012,36.88333333,118.7333333,25.8,27,,,,,一般站,,,,
54833,山东,桓台,198101,201012,36.96666667,118.0833333,15.1,16.3,,,,,一般站,,,,
54834,山东,临淄,198101,201012,36.86666667,118.2833333,46.3,47.3,,,,,一般站,,,,
54835,山东,临朐,198101,201012,36.05,118.55,106.5,110.6,,,,,一般站,,,,
54836,山东,沂源,195801,200012,36.18333333,118.0166667,305.1,303.7,基本站,,,,一般站,,,,
54837,山东,昌乐,198101,201012,36.68333333,118.0833333,78.8,80,,,,,一般站,,,,
54841,山东,昌邑,198101,201012,36.86666667,119.4166667,23.5,24.7,,,,,一般站,,,,
54842,山东,平度,198101,201012,36.78333333,120,62.2,63.3,,,,,一般站,,,,
54843,山东,潍坊,195101,201207,36.75,119.2,22.2,22.5,基本站,,,国际交换站,一般站,,,,
54844,山东,安丘,198101,201012,36.41666667,119.1833333,62.7,67.5,,,,,一般站,,,,
54846,山东,高密,198101,201012,36.38333333,119.7333333,51.5,52.7,,,,,一般站,,,,
54848,山东,诸城,198101,201012,35.98333333,119.4166667,82.6,81.8,,,,,一般站,,,,
54849,山东,胶州,198101,201012,36.21666667,120.0333333,84.4,83.9,,,,,一般站,,,,
54851,山东,莱西,198101,201012,36.9,120.5666667,76.9,77.8,,,,,一般站,,,,
54852,山东,莱阳,195201,200012,36.96666667,120.7333333,54.4,53.6,基本站,,,,一般站,,,,
54853,山东,崂山,198101,201012,36.01666667,120.4166667,42.6,43.7,,,,,一般站,,,,
54855,山东,即墨,198101,201012,36.38333333,120.4666667,26.2,30.2,,,,,一般站,,,,
54857,山东,青岛,196101,200012,36.06666667,120.0333333,76,75.3,基本站,,,,一般站,,,,
54861,山东,乳山,198101,201012,36.93333333,121.5333333,45.4,47.8,,,,,一般站,,,,
54863,山东,海阳,195901,200012,36.78333333,121.1833333,40.9,42,基本站,,,,一般站,,,,
54871,山东,石岛,195302,200012,36.93333333,122.4833333,9.8,9.1,基本站,,,,一般站,,,,
54900,河南,濮阳,198101,201012,35.7,115.0166667,53.7,54.7,,,,,一般站,,,,
54901,河南,南乐,198101,201012,36.08333333,115.0166667,47.5,48.5,,,,,一般站,,,,
54902,河南,清丰,198101,201012,35.9,115.1166667,49.5,50.5,,,,,一般站,,,,
54903,河南,范县,198101,201012,35.85,115.4833333,45.7,50.6,,,,,一般站,,,,
54904,山东,鄄城,198101,201012,35.58333333,115.5166667,50.1,51.5,,,,,一般站,,,,
54905,山东,郓城,198101,201012,35.58333333,115.9333333,46.2,47.4,,,,,一般站,,,,
54906,山东,荷泽,195401,199412,35.25,115.4166667,49.9,51.1,一般站,,1995年业务由54909代替,,一般站,,,,
54907,山东,鱼台,198101,201012,34.98333333,116.65,34.3,35.4,,,,,一般站,,,,
54908,山东,东明,198101,201012,35.26666667,115.1,57.3,58.2,,,,,一般站,,,,
54909,山东,定陶,196301,201207,35.08333333,115.5166667,51.5,51.7,基本站,,,国际交换站,一般站,,,,
54910,山东,梁山,198101,201012,35.81666667,116.05,40.9,42,,,,,一般站,,,,
54911,山东,东平,198101,201012,35.93333333,116.4,44,44.2,,,,,一般站,,,,
54912,山东,汶上,198101,201012,35.76666667,116.05,41.8,42.9,,,,,一般站,,,,
54913,山东,宁阳,198101,201012,35.75,116.8166667,62.2,63.4,,,,,一般站,,,,
54914,山东,巨野,198101,201012,35.41666667,116.0833333,40.6,41.8,,,,,一般站,,,,
54915,山东,济宁,198101,201012,35.43333333,116.6,33.3,34.3,,,,,一般站,,,,
54916,山东,兖州,195101,201207,35.56666667,116.85,51.7,60.1,基本站,,,国际交换站,一般站,,,,
54917,山东,金乡,198101,201012,35.1,116.3166667,36.7,37.8,,,,,一般站,,,,
54918,山东,曲阜,198101,201012,35.6,116.9666667,62.3,63.4,,,,,一般站,,,,
54919,山东,邹城,198101,201012,35.38333333,116.9833333,88.7,89.7,,,,,一般站,,,,
54920,山东,泗水,198101,201012,35.65,117.2833333,110.4,111.5,,,,,一般站,,,,
54921,山东,嘉祥,198101,201012,35.41666667,116.0333333,38.1,39.6,,,,,一般站,,,,
54922,山东,新泰,198101,201012,35.88333333,117.7833333,224,225.2,,,,,一般站,,,,
54923,山东,蒙阴,198101,201012,35.71666667,117.9333333,202.2,203.4,,,,,一般站,,,,
54925,山东,平邑,198101,201012,35.51666667,117.6333333,167.2,168.4,,,,,一般站,,,,
54927,山东,滕州,198101,201012,35.1,117.2,74.9,76.1,,,,,一般站,,,,
54929,山东,费县,199801,200012,35.26666667,117.9666667,121.2,120.6,基本站,,1998年增加为基本站,,一般站,,,,
54932,山东,沂水,198101,201012,35.76666667,118.65,186.7,187.8,,,,,一般站,,,,
54935,山东,沂南,198101,201012,35.53333333,118.4333333,119.4,120.6,,,,,一般站,,,,
54936,山东,莒县,195101,200012,35.56666667,118.0833333,107.4,108.4,基准站,,1987年改基准站,,一般站,,,,
54938,山东,临沂,195101,199712,35.05,118.4,65.2,66.4,基本站,,1998年1月改一般站,,一般站,,,,
54939,山东,莒南,198101,201012,35.01666667,118.8166667,113.8,115,,,,,一般站,,,,
54940,山东,五莲,198101,201012,35.75,119.2,148.2,146.4,,,,,一般站,,,,
54943,山东,黄岛,198101,201012,35.88333333,120,10.4,11.9,,,,,一般站,,,,
54945,山东,日照,195501,200012,35.43333333,119.5333333,36.9,37.1,基本站,,,,一般站,,,,
55228,西藏,狮泉河,196101,200012,32.05,80.08333333,4278.6,4279.8,基本站,,,,一般站,,,,
55248,西藏,改则,197301,200012,32.15,84.41666667,4414.9,4416.1,基本站,,,,一般站,,,,
55279,西藏,班戈,195610,200012,31.36666667,90.01666667,9700,4701,基本站,,,,,,,,
55294,西藏,安多,196511,200012,32.35,91.1,9800,4801,基本站,,,,,,,,
55299,西藏,那曲,195407,200012,31.48333333,92.06666667,4507,4508.2,基本站,,缺199410-199412,,一般站,,,,
55437,西藏,普兰,197301,200012,30.28333333,81.25,3900,3901.2,基本站,,,,一般站,,,,
55472,西藏,申扎,196004,200012,30.95,88.63333333,9672,4673.9,基本站,,,,,,,,
55493,西藏,当雄,196208,200012,30.48333333,91.1,4200,4201.2,基本站,,,,一般站,,,,
55569,西藏,拉孜,197707,200012,29.08333333,87.6,4000,4001.2,基本站,,,,一般站,,,,
55572,西藏,南木林,199101,200012,29.68333333,89.1,4000,4001.3,一般站,,,,一般站,,,,
55578,西藏,日喀则,195512,200012,29.25,88.88333333,3836,3837,基本站,,,,,,,,
55585,西藏,尼木,197307,200012,29.43333333,90.16666667,8809.4,3810.9,基本站,,,,,,,,
55589,西藏,贡噶,199101,200012,29.3,90.98333333,8555,3556,一般站,,,,,,,,
55591,西藏,拉萨,195501,201207,29.66666667,91.13333333,3648.7,3650.1,基本站,,,国际交换站,,,,,
55593,西藏,墨竹贡卡,199101,200012,29.85,91.73333333,3804,3805.1,一般站,,,,一般站,,,,
55597,西藏,琼结,200601,201012,29.03333333,91.68333333,3740,3741.2,,,,,一般站,,,,
55598,西藏,泽当,195609,200012,29.26666667,91.76666667,3560,3561.5,基本站,,缺195811-195911,,一般站,,,,
55664,西藏,定日,195901,200012,28.63333333,87.08333333,4300,4301.2,基本站,缺196908-197009、196811-196901,,,一般站,,,,
55680,西藏,江孜,195611,200012,28.91666667,89.6,4040,4041.2,基本站,,,,一般站,,,,
55681,西藏,浪卡子,199101,200012,28.96666667,90.4,9431.7,4433,一般站,,,,,,,,
55690,西藏,错那,196701,200012,27.98333333,91.95,9280,4281,基本站,,,,,,,,
55696,西藏,隆子,195907,200012,28.41666667,92.46666667,8860,3861,基本站,,,,,,,,
55773,西藏,帕里,195602,200012,27.73333333,89.08333333,9300,4301.2,基本站,,,,,,,,
56016,青海,治多,196110,199012,33.85,95.61666667,4179.1,4179.9,一般站,缺196112、196205-196706,1991年改一般站,,一般站,,,,
56018,青海,杂多,195610,200012,32.88333333,95.28333333,4066.4,4067.2,基本站,,,,一般站,,,,
56021,青海,曲麻莱,195607,201207,34.11666667,95.8,4175,4175.8,基本站,,缺196208-196212,国际交换站,一般站,,,,
56029,青海,玉树,195110,201207,33,96.96666667,3716.9,3717.7,基本站,,,国际交换站,一般站,,,,
56033,青海,玛多,195301,201207,34.91666667,98.21666667,4272.3,4273.1,基本站,,,国际交换站,一般站,,,,
56034,青海,清水河,195609,200012,33.8,97.13333333,4415.4,4416.2,基本站,,,,一般站,,,,
56038,四川,石渠,196010,200012,32.98333333,98.1,4200,4201,基本站,,,,一般站,,,,
56043,青海,果洛,199101,200012,34.48333333,100.2333333,3719,3719.8,基本站,,,,一般站,,,,
56045,青海,甘德,198101,201012,33.96666667,99.9,4050,4050.8,,,,,一般站,,,,
56046,青海,达日,195601,201207,33.75,99.65,3967.5,3968.3,基准站,,1993年改基准站,国际交换站,一般站,,,,
56065,青海,河南,195905,200012,34.73333333,101.6,3500,3500.8,基准站,,缺199301,,一般站,,,,
56067,青海,久治,195812,200012,33.43333333,101.4833333,3628.5,3629.3,基本站,,缺196204、196205,,一般站,,,,
56071,甘肃,碌曲,198101,201012,34.58333333,102.05,3105.7,3106.9,,,,,一般站,,,,
56074,甘肃,玛曲,196701,200012,34,102.0833333,3471.4,3472.6,基本站,,,,一般站,,,,
56079,四川,若尔盖,195701,200012,33.58333333,102.9666667,3441.4,3442.6,基本站,,,,一般站,,,,
56080,甘肃,合作,195707,201207,35,102.9,2910,2911.2,基本站,,,国际交换站,一般站,,,,
56081,甘肃,临潭,198101,201012,34.7,103.35,2810.2,2811.4,,,,,一般站,,,,
56082,甘肃,卓尼,198101,201012,34.58333333,103.05,2540.3,2541.5,,,,,一般站,,,,
56084,甘肃,迭部,198101,201012,34.06666667,103.2333333,2374.2,2375.4,,,,,一般站,,,,
56091,甘肃,漳县,198101,201012,34.85,104.4666667,1883.3,1884.5,,,,,一般站,,,,
56092,甘肃,陇西,198101,201012,35,104.65,1728.2,1729.4,,,,,一般站,,,,
56093,甘肃,岷县,195101,200012,34.43333333,104.0166667,2315,2316.2,基准站,,1990年改基准站,,一般站,,,,
56094,甘肃,舟曲,198101,201012,33.78333333,104.3666667,1400,1401.2,,,,,一般站,,,,
56095,甘肃,宕昌,198101,201012,34.03333333,104.3833333,1753.2,1754.4,,,,,一般站,,,,
56096,甘肃,武都,195101,201207,33.4,104.9166667,1079.1,1080.3,基本站,缺196712、196802-196805,,国际交换站,一般站,,,,
56097,四川,九寨沟,198101,201012,33.26666667,104.25,1440.5,1441.7,,,,,一般站,,,,
56106,西藏,索县,195611,200012,31.88333333,93.78333333,4022.8,4023.8,基本站,,,,,,,,
56109,西藏,比如,199101,200012,31.48333333,93.78333333,8940,3941,一般站,,,,,,,,
56116,西藏,丁青,195401,200012,31.41666667,95.6,3873.1,3874.3,基本站,缺195902-195911、196906-196908,,,一般站,,,,
56125,青海,囊谦,195606,200012,32.2,96.46666667,3643.7,3644.5,基准站,,1993年改基准站195808,,一般站,,,,
56128,西藏,类鸟齐,199101,200012,31.21666667,96.6,3810,3811.2,一般站,,,,一般站,,,,
56132,四川,石渠洛须,196001,198107,21.78333333,108.35,8242.1,8242.1,,,1981年撤消,,,,,,
56137,西藏,昌都,195401,200012,31.15,97.01666667,3315,3316.2,基本站,,,,一般站,,,,
56144,四川,德格,195612,200012,31.8,98.58333333,3184,3185,基本站,,,,一般站,,,,
56146,四川,甘孜,195101,201207,31.61666667,100,3393.5,3394.6,基准站,,1991年改基准站,国际交换站,一般站,,,,
56147,四川,白玉,198101,201012,31.21666667,98.08333333,3260,3261.3,,,,,一般站,,,,
56151,青海,班玛,196002,200012,32.93333333,100.75,3530,3530.8,基本站,,缺196204-196504,,一般站,,,,
56152,四川,色达,196101,200012,32.28333333,100.0333333,3893.9,3895.8,基本站,,,,一般站,,,,
56158,四川,炉霍,198101,201012,31.4,100.0666667,3250,3251.4,,,,,一般站,,,,
56164,四川,壤塘,198101,201012,32.26666667,100.9833333,3284.8,3286,,,,,一般站,,,,
56167,四川,道孚,195702,200012,30.98333333,101.1166667,2957.2,2959.2,基本站,,,,一般站,,,,
56168,四川,金川,198101,201012,31.48333333,102.0666667,2168.9,2170.1,,,,,一般站,,,,
56171,四川,阿坝,195404,199106,32.9,101.7,3275.1,3276.3,一般站,缺196809-196811、199103,1991年改一般站,,一般站,,,,
56172,四川,马尔康,195304,201207,31.9,102.2333333,2664.4,2666.3,基本站,,,国际交换站,一般站,,,,
56173,四川,红原,196005,200012,32.8,102.55,3491.6,3492.8,基准站,,1995年改基准站,,一般站,,,,
56178,四川,小金,195112,200012,31,102.35,2438,2439.2,基本站,,,,一般站,,,,
56180,四川,茂县,198101,201012,31.68333333,103.85,1590.1,1591.3,,,,,一般站,,,,
56181,四川,崇州,198101,201012,30.68333333,103.7,541.7,543.3,,,,,一般站,,,,
56182,四川,松潘,195101,201207,32.06666667,103.6,2881.3,2882.5,基本站,,,国际交换站,一般站,,,,
56183,四川,汶川,198101,201012,31.05,103.6166667,1370.1,1371.3,,,,,一般站,,,,
56184,四川,理县,198101,201012,31.43333333,103.0166667,1896.7,1897.9,,,,,一般站,,,,
56185,四川,黑水,198101,201012,32.08333333,102.9833333,2400.1,2401.3,,,,,一般站,,,,
56186,四川,绵竹,198101,201012,31.03333333,104.2,589,590.2,,,,,一般站,,,,
56187,四川,温江,195903,201207,30.75,103.8666667,547.7,548.9,,,,国际交换站,一般站,,,,
56188,四川,都江堰,195407,200012,31,103.0666667,698.5,699.7,基本站,,,,一般站,,,,
56189,四川,彭州,198101,201012,30.98333333,103.9333333,581.7,582.9,,,,,一般站,,,,
56192,甘肃,文县,198101,201012,32.95,104.0666667,1014.3,1015.5,,,,,一般站,,,,
